idk,cumsum,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,idk7,tank_temp,time,cumsum_morning_sh,cumsum_evening_dish,cumsum_evening_sh,cop
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:04,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:05,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:06,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:07,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:08,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:09,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:10,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:11,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:12,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:13,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:14,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:15,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:16,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:17,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:18,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:19,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:20,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:21,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:22,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:23,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:24,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:25,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:26,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:27,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:28,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:29,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:30,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:31,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:32,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:33,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:34,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:35,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:36,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:37,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:38,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:39,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:40,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:41,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:42,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:43,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:44,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:45,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:46,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:47,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:48,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:49,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:50,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:51,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:52,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:53,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:54,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:55,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:56,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:57,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:58,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,09:59,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:00,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:01,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:03,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:04,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:05,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:06,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:07,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:08,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:09,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:10,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:11,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:12,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:13,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:14,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:15,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:16,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:17,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:18,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:19,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:20,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:21,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:22,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:23,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:24,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:25,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:26,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:27,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:28,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:29,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:30,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:31,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,10.3226,0,120.0,10:32,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:33,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:34,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:35,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:36,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:37,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:38,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:39,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:40,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:41,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:42,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:43,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:44,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:45,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:46,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:47,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:48,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:49,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:50,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:51,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:52,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:53,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:54,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:55,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:56,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:57,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:58,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,10:59,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:00,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:01,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:02,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:03,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:04,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:05,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:06,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:07,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:08,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:09,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:10,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:11,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:12,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:13,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:14,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:15,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:16,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:17,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:18,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:19,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:20,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:21,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:22,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:23,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:24,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:25,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:26,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:27,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:28,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:29,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:30,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:31,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:32,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:33,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:34,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:35,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:36,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:37,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:38,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:39,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:40,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:41,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:42,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:43,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:44,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:45,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:46,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:47,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:49,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:50,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:51,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:52,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:53,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:54,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:55,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:56,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:57,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:58,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,11:59,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:00,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:01,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:02,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:03,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:04,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:05,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:06,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:07,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:08,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:09,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:10,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:11,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:12,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:13,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:14,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:15,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:16,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:17,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:18,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:19,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:20,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:21,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:22,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:23,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:24,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:25,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:26,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:27,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:28,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:29,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:30,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:31,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:32,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:33,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:34,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:35,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:36,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:37,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:38,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:39,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:40,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:41,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:42,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:43,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:44,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:45,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:46,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:47,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:48,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:49,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:50,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:51,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:52,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:53,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:54,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:55,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:56,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:57,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:58,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,12:59,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:00,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:01,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:02,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:03,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:04,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:05,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:06,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:07,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:08,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:09,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:10,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:11,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:12,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:13,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:14,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:15,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:16,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:17,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:18,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:19,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:20,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:21,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:22,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:23,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:24,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:25,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:26,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:27,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:28,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:29,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:30,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:31,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:32,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:33,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:34,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:36,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:37,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:38,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:39,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:40,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:41,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:42,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:43,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:44,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:45,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:46,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:47,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:48,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:49,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:50,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:51,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:52,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:53,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:54,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:55,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:56,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:57,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:58,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,13:59,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,14:00,0.0,0.0,0.0,
0,3806,0,6,3630,0,7,0,0,0.0,0,120.0,14:01,0.0,0.0,0.0,
